ClinicID,State,Name,Street.Address,City,Latitude,Longitude,Full_Address,County,FIPS,County_RUC,County_Population,County_Land
C753,Missouri,DRD Management Inc.,723 East 18th St.,Kansas City,39.09127095,-94.57451478,"723, East 18th Street, Kansas City Power & Light District, Downtown Kansas City, Jackson County, Missouri, 64108, United States of America",jackson,29095,1,688554,604.519
C754,Missouri,ReDiscover,8800 Blue Ridge Boulevard,Kansas City,38.963888,-94.498765,"8800, Blue Ridge Boulevard, Bryant, Kansas City, Jackson County, Missouri, 64138, United States of America",jackson,29095,1,688554,604.519
C755,Missouri,"BHG XXIX, LLC",1369 North Westwood Blv.,Poplar Bluff,36.76981195,-90.41678426,"1369, North Westwood Boulevard, Kelly Town, Poplar Bluff, Butler County, Missouri, 63901, United States of America",butler,29023,5,42826,694.669
C756,Missouri,New Season St Charles Treatment Center,2027 Campus Drive,Saint Charles,38.78815115,-90.53681885,"2027, Campus Drive, Gardnerville, Saint Charles, Saint Charles County, Missouri, 63301, United States of America",st charles,29183,1,385115,560.512
C757,Missouri,"DRD Management, Inc.",404 E. Battlefield,Springfield,37.159874,-93.290833,,greene,29077,2,286759,675.324
C758,Missouri,BHG XLIII ,2551 West Kearney Street,Springfield,37.241325,-93.326182,"2551, West Kearney Street, Tom Watkins, Nichols, Springfield, Greene County, Missouri, 65803, United States of America",greene,29077,2,286759,675.324
C759,Missouri,"Metro Treatment of Missouri, LP.",3935 Sherman Avenue,St. Joseph,39.78103808,-94.79840757,"3935, Sherman Avenue, St. Joseph, Buchanan County, Missouri, 64506, United States of America",buchanan,29021,3,89425,408.245
C760,Missouri,"St. Louis Veterans Administration, Opiate Addiction Treatment Program",915 North Grand Ave.,St. Louis,38.5688629,-90.4083578,"Grand Avenue, Windsor Springs, Kirkwood, Saint Louis County, Missouri, 63122, United States of America",st louis,29189,1,999539,507.441
C761,Missouri,West End Clinic,5736 West Florissant Ave.,St. Louis,38.703062,-90.246283,"5736, West Florissant Avenue, Mark Twain, Cabanne Place, St. Louis, City of Saint Louis, Missouri, 63120, United States of America",st louis city,29510,1,314867,61.742
C762,Missouri,St Louis Metro Treatment Center,9733 Saint Charles Rock Road,St. Louos,38.7226,-90.3678,,st louis,29189,1,999539,507.441
C763,Missouri,"BHG XXVIII, LLC",1639 Bruce Smith Pkwy,West Plains,36.7125832,-91.8773354,"Bruce Smith Parkway, Summers Addition, West Plains, Howell County, Missouri, 65775, United States of America",howell,29091,7,40139,927.249
C764,Montana,Community Medical Services- Bozeman,8707 Jackrabbit Lane,Belgrade,45.7687323,-111.185103,"Jackrabbit Lane, Friendly Trailer Court, Belgrade, Gallatin County, Montana, 59714, United States of America",gallatin,30031,5,100733,2605.016
C765,Montana,Community Medical Services- Billings,2040 Rosebud Drive,Billings,45.75844845,-108.5679768,"2040, Rosebud Drive, Cameron Park, Billings, Yellowstone County, Montana, 59102, United States of America",yellowstone,30111,3,156332,2633.476
C766,Montana,Community Medical Services-Kalispell,795 Sunset BLVD,Kalispell,48.20752696,-114.3210046,"795, Sunset Boulevard, Northridge Heights, Kalispell, Flathead County, Montana, 59901, United States of America",flathead,30029,5,96147,5087.2
C767,Montana,Community Medical Services-Missoula,2415 Catlin Street,Missoula,46.8484,-114.022505,,missoula,30063,3,114231,2593.007
C768,Nebraska,Lincoln Treatment Center,4305 O Street,Lincoln,40.81334325,-96.65964468,"4305, O Street, Witherbee, University Place, Lincoln, Lancaster County, Nebraska, 68510, United States of America",lancaster,31109,2,306357,837.557
C769,Nebraska,Omaha Treatment Center,11215 John Galt Boulevard,Omaha,41.20856888,-96.08760748,"11215, John Galt Boulevard, Omaha, Douglas County, Nebraska, 68137, United States of America",douglas,31055,2,549706,326.414
C770,Nebraska,BAART Community HealthCare,1941 South 42nd St.,Omaha,41.2672206,-95.9636259,"Apostolic Life Center, 1941, South 42nd Street, Omaha, Douglas County, Nebraska, 68105, United States of America",douglas,31055,2,549706,326.414
C771,Nevada,Life Change Center,1201 North Stewart Street,Carson City,39.17183,-119.764104,"1201, North Stewart Street, New Empire, Carson City, Nevada, 89706, United States of America",carson city,32510,3,54219,144.661
C772,Nevada,"DESERT TREATMENT CLINIC, LLC",1546 W. Warm Spring,HENDERSON,36.056925,-115.052477,,clark,32003,1,2112436,7891.66
C773,Nevada,Seven Hills Hospital,3021 West Horizon Ridge Parkway,Henderson,35.99871006,-115.1201303,"3021, West Horizon Ridge Parkway, Sunridge Heights, Henderson, Clark County, Nevada, 89052, United States of America",clark,32003,1,2112436,7891.66
C774,Nevada,"Mission Treatment Centers, Inc.",1536 North Boulder Highway,Henderson,36.0601,-115.0042,,clark,32003,1,2112436,7891.66
C775,Nevada,New Beginnings Counseling and Methadone Clinic,3675 Pecos McLeod Interconnect,Las Vegas,36.123151,-115.10656,,clark,32003,1,2112436,7891.66
C776,Nevada,"Center for Behavioral Health Nevada, Inc.",3050 East Desert Inn Rd.,Las Vegas,36.130705,-115.108154,,clark,32003,1,2112436,7891.66
C777,Nevada,"Drs. Miram & Sheldon Adelson Clinic for Drug Abuse Tx & Research, Inc.","3661 South Maryland Pkwy., #64",Las Vegas,36.1538247,-115.1369231,"South Maryland Parkway, John S. Park, Five Points, Las Vegas, Clark County, Nevada, 89104-1671, United States of America",clark,32003,1,2112436,7891.66
C778,Nevada,Las Vegas Recovery Center,3371 N. Buffalo Ave.,Las Vegas,36.221845,-115.262195,,clark,32003,1,2112436,7891.66
C779,Nevada,"Mission Treatment Centers, Inc.",2887 South Maryland Parkway,Las Vegas,36.1634744,-115.1342087,"South Maryland Parkway, John S. Park, Five Points, Las Vegas, Clark County, Nevada, 89101, United States of America",clark,32003,1,2112436,7891.66
C780,Nevada,Eastern Treatment Clinic,8455 Southern Eastern Avenue,Las Vegas,36.03619,-115.1187,,clark,32003,1,2112436,7891.66
C781,Nevada,"Nevada Medical Systems, Inc.",2290 North McDaniel Street,North Las Vegas,36.200102,-115.119975,,clark,32003,1,2112436,7891.66
C782,Nevada,"Center for Behavioral Health Las Vegas, Inc.",3470 West Cheyenne Ave.,North Las Vegas,36.21759647,-115.1869454,"3470, West Cheyenne Avenue, North Las Vegas, Clark County, Nevada, 89032, United States of America",clark,32003,1,2112436,7891.66
C783,Nevada,Center for Behavioral Health Reno,160 Hubbard Way,Reno,39.49891521,-119.7970434,"160, Hubbard Way, Reno, Washoe County, Nevada, 89502, United States of America",washoe,32031,2,445551,6316.162
C784,Nevada,The Life Change Center,1755 Sullivan Lane,Sparks,39.54849633,-119.7714137,"1755, Sullivan Lane, Sparks, Washoe County, Nevada, 89431, United States of America",washoe,32031,2,445551,6316.162
C785,New Hampshire,Concord Metro Treatment Center,100 Hall Street,Concord,43.183158,-71.523378,"100, Hall Street, Bow Mills, Bow, Merrimack County, New Hampshire, 03301, United States of America",merrimack,33013,4,147958,932.878
C786,New Hampshire,New Season Franklin Treatment Center,880 Central Street,Franklin,43.44744183,-71.63050059,"880, Central Street, West Franklin, Franklin, Merrimack County, New Hampshire, 03235, United States of America",merrimack,33013,4,147958,932.878
C787,New Hampshire,Health Care Resource Centers,323 Derry Road,Hudson,42.8175958,-71.4143175,"Northside Grille, 323, Derry Road, Potash Corner, Hudson, Hillsborough County, New Hampshire, 03052, United States of America",hillsborough,33011,2,406371,876.531
C788,New Hampshire,Manchester Comprehensive  Treatment Center,20 Market Street,Manchaester,42.990392,-71.463915,,hillsborough,33011,2,406371,876.531
C789,New Hampshire,Manchester Metro Treatment Center,228 Maple Street,Manchester,42.98110035,-71.4532787,"228, Maple Street, Goffs Falls, Manchester, Hillsborough County, New Hampshire, 03103, United States of America",hillsborough,33011,2,406371,876.531
C790,New Hampshire,Keene Metro Treatment Center,1076 West Swanzey Road,Swanzey,42.84850122,-72.34484544,"1076, West Swanzey Road, Westport, Swanzey, Cheshire County, New Hampshire, 03446, United States of America",cheshire,33005,4,76109,706.709
C791,New Hampshire,West Lebanon Comprehensive Treatment Center,254 Plainfield Road,West Lebanon,43.6283785,-72.323887,"Vanessa's Salon, 254, Plainfield Road, North Country Plaza, Lebanon, Grafton County, New Hampshire, 03784, United States of America",windsor,50027,7,55485,969.579
C792,New Jersey,John Brooks Recovery Center,1931 Bacharach Boulevard,Atlantic City,39.3648542,-74.4408202,"Bacharach Boulevard, Westside, Venice Park, Atlantic City, Atlantic County, New Jersey, 08104, United States of America",atlantic,34001,2,272926,555.519
C793,New Jersey,ARS of New Jersey LLC,110 American Boulevard,Blackwood,39.7245,-75.0343,,gloucester,34015,1,291372,321.974
C794,New Jersey,"Ocean Monmouth Care, LLC",150 Brick Boulevard,Brick,40.073926,-74.125925,"Brick Boulevard, Laurelton, Brick Township, Ocean County, New Jersey, 08724, United States of America",ocean,34029,1,589699,628.337
C795,New Jersey,South Jersey Drug Treatment Center,162 Sunny Slope Drive,Bridgeton,39.426512,-75.240279,,cumberland,34011,3,154952,483.36
C796,New Jersey,Camden Treatment Associates (Urban Treatment Associates),424-32 Market St.,Camden,39.94578889,-75.12201248,"424, Market Street, Downtown, Whitman Park, Camden, Camden County, New Jersey, 08102, United States of America",philadelphia,42101,1,1569657,134.286
C797,New Jersey,ARS of Rio Grande LLC,1200 Route 9,Cape May,39.05159,-74.843579,,cape may,34009,3,94549,251.483
C798,New Jersey,Morris County Aftercare Center,273 East Main Street,Denville,40.88357917,-74.47977868,"273, East Main Street, Denville, Morris County, New Jersey, 07834, United States of America",morris,34027,1,498847,460.957
C799,New Jersey,Opioid Treatment Program East Orange Veterans Administration Hospital,385 Tremont Ave.,East Orange,40.7524681,-74.23546586,"VA New Jersey Health Care System, 385, Tremont Avenue, Orange, Essex County, New Jersey, 07018, United States of America",essex,34013,1,800401,126.084
C800,New Jersey,East Orange Substance Abuse Treatment Program,110 South Grove Street,East Orange,40.75329132,-74.20494242,"110, South Grove Street, East Orange, Essex County, New Jersey, 07018, United States of America",essex,34013,1,800401,126.084
C801,New Jersey,The Lennard Clinic III,850 Woodruff Lane,Elizabeth,40.67307099,-74.1945263,"850, Woodruff Lane, Elizabeth, Union County, New Jersey, 07201, United States of America",union,34039,1,557320,102.763
C802,New Jersey,Sunrise Clinical Services,22 Ball Street ,Irvington,40.72516973,-74.2275528,"22, Ball Street, Irvington, Essex County, New Jersey, 07111, United States of America",essex,34013,1,800401,126.084
C803,New Jersey,"Spectrum Health Care, Inc.",74-80 Pacific Ave.,Jersey City,40.7060525,-74.07002625,"74, Pacific Avenue, Communipaw, Jersey City, Hudson County, New Jersey, 07304, United States of America",hudson,34017,1,679756,46.19
C804,New Jersey,"Khaleidoscope Health Care, Inc.",75 Harrison Ave.,Jersey City,40.71769147,-74.0726236,"75, Harrison Avenue, Indian Square, West Bergen, Jersey City, Hudson County, New Jersey, 07304, United States of America",hudson,34017,1,679756,46.19
C805,New Jersey,Inter-County Council on Drug and Alcohol Abuse,480-482 Kearny Ave.,Kearny,40.76774538,-74.14656631,"480, Kearny Avenue, Kearny, Hudson County, New Jersey, 07032, United States of America",hudson,34017,1,679756,46.19
C806,New Jersey,Addiction Recovery Systems,1409 Cantillon Boulevard,Mays Landing,39.44100651,-74.70756294,"1409, Cantillon Boulevard, Clarkstown, Hamilton Township, Atlantic County, New Jersey, 08330, United States of America",atlantic,34001,2,272926,555.519
C807,New Jersey,"New Brunswick Counseling Center, Inc.",75 Washington St.,Mt. Holly,39.99249713,-74.79191321,"75, Washington Street, Clermont, Mount Holly Township, Burlington County, New Jersey, 08060, United States of America",burlington,34005,1,449192,799.296
C808,New Jersey,Jersey Shore Addiction Services T/A Asbury Park Drug Treatment Center,685 Neptune Boulevard,Neptune,40.22494095,-74.04565659,"685, Neptune Boulevard, Neptune Township, Monmouth, New Jersey, 07753, United States of America",monmouth,34025,1,627551,468.188
C809,New Jersey,New Brunswick Counseling Center,320 Suydam Street,New Brunswick,40.491669,-74.452023,"320, Suydam Street, New Brunswick, Middlesex County, New Jersey, 08901, United States of America",middlesex,34023,1,837288,309.217
C810,New Jersey,"American Habitare and Counseling, Inc.",687 Frelinghuysen Ave.,Newark,40.6978445,-74.1982735,"687, Frelinghuysen Avenue, Newark, Essex County, New Jersey, 07114, United States of America",union,34039,1,557320,102.763
C811,New Jersey,The Lennard Clinic II,461 Frelinghuysen Ave.,Newark,40.70599268,-74.19342905,"461, Frelinghuysen Avenue, Newark, Essex County, New Jersey, 07114, United States of America",essex,34013,1,800401,126.084
C812,New Jersey,Monsignor Wall Social Services Center,230 E. Ridgewood Ave.,Paramus,40.9702073,-74.0785619,"Ridgewood Avenue, Paramus, Bergen County, New Jersey, 07652, United States of America",bergen,34003,1,937920,232.782
C813,New Jersey,"Northeast Life Skills Associates, Inc.",121 Howe Ave.,Passaic,40.860861,-74.131949,"121, Howe Avenue, Passaic, Passaic County, New Jersey, 07055, United States of America",passaic,34031,1,510563,186.013
C814,New Jersey,"Paterson Counseling Center, Inc.",319-321 Main St.,Paterson,40.91412648,-74.17328579,"319, Main Street, Paterson, Passaic County, New Jersey, 07505, United States of America",passaic,34031,1,510563,186.013
C815,New Jersey,"Pinnacle Treatment Centers NJ-III, T/A Delaware Valley Medical",7980 South Crescent Blvd.,Pennsauken,39.92918867,-75.08337371,"7980, South Crescent Boulevard, Airport Industrial Park, Pennsauken Township, Camden County, New Jersey, 08109, United States of America",camden,34007,1,510996,221.342
C816,New Jersey,"Pinnacle Treatment Centers NJ-II, T/A Stateline Medical",590 Marshall St.,Phillipsburg,40.69615592,-75.17800389,"590, Marshall Street, Firthtown, Phillipsburg, Warren County, New Jersey, 08865, United States of America",warren,34041,2,107088,356.536
C817,New Jersey,"Organization for Recovery, Inc.",519 North Ave.,Plainfield,40.62313667,-74.41459373,"519, North Avenue, Fanwood, Union County, New Jersey, 07060, United States of America",union,34039,1,557320,102.763
C818,New Jersey,John Brooks Recovery Center,660 Black Horse Pike,Pleasantville,39.39311515,-74.53642344,"660, Black Horse Pike, Pleasantville Shopping Centre, Pleasantville, Atlantic County, New Jersey, 08232, United States of America",atlantic,34001,2,272926,555.519
C819,New Jersey,Middletown Medical,600 State Route 35,Red Bank,40.381245,-74.09298,,monmouth,34025,1,627551,468.188
C820,New Jersey,Seabrook House,133 Polk Lane,Seabrook,39.524619,-75.218394,,cumberland,34011,3,154952,483.36
C821,New Jersey,"Integrity House, Inc.",595 County Ave.,Secaucus,40.7826533,-74.05766286,"595, County Avenue, Secaucus, Hudson County, New Jersey, 07094, United States of America",hudson,34017,1,679756,46.19
C822,New Jersey,Somerset Treatment Services Inc.,118 West End Avenue,Somerville,40.570364,-74.6188317,"West End Avenue, Somerville, Somerset County, New Jersey, 08869, United States of America",somerset,34035,1,333316,301.869
C823,New Jersey,Habit OPCO,1 Lower Main St.,South Amboy,40.494144,-74.291892,,middlesex,34023,1,837288,309.217
C824,New Jersey,"Pinnacle Treatment Centers NJ-I, T/A Ocean Medical Services",2001 Route 37 East,Toms River,39.950738,-74.142123,,ocean,34029,1,589699,628.337
C825,New Jersey,"New Horizon Treatment Services, Inc.",132 Perry St.,Trenton,40.22298116,-74.7637588,"132, Perry Street, Mill Hill, Trenton, Mercer County, New Jersey, 08618, United States of America",mercer,34021,2,373362,224.441
